state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Arunachal Pradesh,East Siang,IMD110-P358,2008,243.3,73.2,188.6,,203.5,703.7,1063.5,1032.0,232.9,108.8,5.7,4.4,,316.5,,3032.1,118.9,360,missing_months,EAST SIANG,
Arunachal Pradesh,East Siang,IMD110-P358,2009,52.9,153.2,46.1,259.8,159.7,464.7,558.9,735.4,286.5,158.8,147.7,24.6,3048.3,206.1,465.6,2045.5,331.1,360,,EAST SIANG,
Arunachal Pradesh,East Siang,IMD110-P358,2010,0.0,5.1,306.6,623.5,495.0,1018.9,542.5,334.6,833.1,72.7,99.4,26.5,4357.9,5.1,1425.1,2729.1,198.6,360,,EAST SIANG,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1966,24.3,91.0,73.4,289.3,198.2,253.2,378.8,482.0,536.6,,,29.4,,115.3,560.9,1650.6,,361,missing_months,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1968,146.9,0.0,241.3,2.4,451.1,556.3,378.9,267.4,16.0,0.0,0.0,13.2,2073.5,146.9,694.8,1218.6,13.2,361,,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1969,0.0,0.0,0.0,33.1,263.0,373.0,345.0,332.0,334.0,0.0,0.0,72.6,1752.7,0.0,296.1,1384.0,72.6,361,,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1978,,,,,313.2,359.8,280.4,257.2,395.6,111.6,153.8,2.8,,,,1293.0,268.2,361,missing_months,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1981,137.0,7.5,4.7,287.7,325.9,66.0,65.7,68.2,59.4,48.9,12.0,47.0,1130.0,144.5,618.3,259.3,107.9,361,,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1982,10.0,44.1,31.0,54.0,22.0,31.0,455.7,120.8,386.6,136.2,39.6,70.3,1401.3,54.1,107.0,994.1,246.1,361,,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1983,56.9,165.0,87.0,328.0,,366.5,373.9,365.6,409.0,26.0,24.4,50.5,,221.9,,1515.0,100.9,361,missing_months,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1984,185.9,88.9,279.2,455.3,374.4,241.7,238.0,232.2,284.7,199.1,0.0,59.2,2638.6,274.8,1108.9,996.6,258.3,361,,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1985,119.1,147.5,295.1,480.8,322.5,353.7,787.5,295.6,130.6,117.2,59.7,37.0,3146.3,266.6,1098.4,1567.4,213.9,361,,KURUNG KUMEY,
Arunachal Pradesh,Kurung Kumey,IMD110-P361,1986,64.3,86.4,142.9,237.9,172.8,323.4,734.5,340.9,,,,,,150.7,553.6,,,361,missing_months,KURUNG KUMEY,
Arunachal Pradesh,Lohit,IMD110-P362,1929,105.8,25.9,45.2,225.8,430.8,469.9,238.0,391.3,424.7,103.3,43.8,84.7,2589.2,131.7,701.8,1523.9,231.8,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1930,28.1,58.6,137.7,520.5,85.9,373.4,403.6,568.9,417.0,243.8,117.6,20.3,2975.4,86.7,744.1,1762.9,381.7,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1931,38.4,115.5,170.9,385.2,111.1,691.9,792.1,152.7,331.6,103.1,86.3,12.7,2991.5,153.9,667.2,1968.3,202.1,362,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1932,54.1,88.7,85.6,157.0,536.4,494.6,233.2,517.8,544.7,118.9,121.8,57.1,3009.9,142.8,779.0,1790.3,297.8,362,,LOHIT,
