state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Kerala,Idukki,IMD110-P970,1936,3.0,31.6,107.1,41.7,450.4,486.5,531.2,310.8,322.8,292.5,323.4,48.7,2949.8,34.6,599.2,1651.3,664.7,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1937,3.6,26.2,54.8,194.0,68.7,324.3,632.9,276.0,117.8,385.3,114.2,16.0,2213.9,29.8,317.5,1351.1,515.5,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1938,1.5,75.5,27.4,97.6,170.4,494.0,499.9,246.4,245.2,213.3,64.7,53.1,2188.8,77.0,295.3,1485.3,331.1,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1939,42.3,5.3,40.4,179.2,52.1,414.0,639.5,651.0,185.3,351.1,289.8,5.0,2854.9,47.6,271.7,1889.8,645.9,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1940,0.0,7.3,15.9,126.4,230.0,479.1,687.8,511.9,127.4,203.9,407.6,106.5,2903.6,7.3,372.3,1806.1,717.9,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1941,44.1,0.4,16.2,95.7,324.4,549.9,608.1,434.0,283.2,173.6,197.6,85.5,2812.6,44.5,436.2,1875.2,456.7,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1942,12.5,9.4,20.4,146.1,129.2,603.4,735.1,310.8,111.1,435.3,95.4,200.4,2809.0,21.9,295.6,1760.4,731.0,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1943,162.7,16.7,46.6,126.0,503.9,570.7,877.6,194.0,367.3,469.0,146.9,33.7,3515.1,179.4,676.5,2009.6,649.6,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1944,2.2,41.8,109.5,98.9,180.8,357.2,470.3,167.8,201.3,335.8,297.8,122.3,2385.6,44.0,389.2,1196.5,755.8,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1945,2.1,10.5,4.0,123.9,99.7,336.5,489.4,188.2,112.7,224.6,262.4,23.6,1877.5,12.5,227.6,1126.7,510.7,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1946,11.9,11.9,129.9,113.0,110.7,622.4,402.6,568.3,220.5,288.3,271.1,244.8,2995.4,23.8,353.6,1813.7,804.2,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1947,29.7,42.3,108.0,163.3,82.9,449.6,464.5,712.0,339.1,195.4,54.3,17.4,2658.5,72.0,354.2,1965.2,267.1,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1948,75.2,11.7,9.8,119.9,183.9,722.2,523.1,560.4,194.5,187.3,227.2,28.2,2843.7,87.0,313.6,2000.3,442.8,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1949,1.3,5.5,1.2,67.6,252.1,332.4,400.0,323.3,331.0,259.4,81.3,2.9,2058.1,6.8,320.9,1386.8,343.6,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1950,0.0,61.8,39.0,31.9,166.6,419.1,709.0,275.6,324.7,221.7,138.2,16.2,2403.9,61.8,237.5,1728.5,376.1,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1951,10.9,14.1,52.8,155.8,182.1,635.2,566.4,210.2,398.3,310.8,218.3,11.7,2766.7,25.0,390.7,1810.1,540.8,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1952,7.3,56.8,44.8,132.7,209.3,387.0,320.1,469.9,87.1,266.9,89.0,67.3,2138.3,64.1,386.8,1264.1,423.3,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1953,13.0,23.0,18.7,200.1,59.2,210.8,826.9,459.1,105.0,375.6,52.7,12.8,2356.7,35.9,278.0,1601.7,441.1,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1954,35.8,5.8,64.4,140.8,192.8,468.2,531.6,528.0,180.3,353.4,45.2,83.6,2629.9,41.6,398.0,1708.1,482.3,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1955,11.7,6.0,41.0,108.9,436.3,717.5,258.8,223.0,339.8,269.5,235.5,55.6,2703.6,17.8,586.2,1539.0,560.6,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1956,13.3,3.2,6.3,110.5,197.2,640.2,389.4,304.8,243.3,333.5,243.7,25.4,2510.9,16.5,314.1,1577.7,602.6,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1957,0.5,26.1,37.2,82.1,321.7,612.4,672.6,334.5,48.4,276.3,215.3,34.2,2661.4,26.6,441.0,1667.9,525.8,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1958,3.8,27.5,77.0,125.0,252.2,405.9,587.2,617.8,136.3,225.9,249.1,12.8,2720.5,31.3,454.2,1747.1,487.8,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1959,18.1,46.7,2.7,167.8,284.4,804.0,851.2,369.2,550.7,298.8,219.3,47.3,3660.3,64.8,454.9,2575.1,565.5,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1960,12.1,10.1,55.8,242.4,364.2,305.0,741.9,408.5,361.0,371.1,351.8,44.3,3268.1,22.2,662.3,1816.4,767.2,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1961,20.6,30.4,10.3,98.7,411.9,840.4,977.8,529.6,248.6,248.3,83.5,41.5,3541.8,51.0,520.9,2596.5,373.3,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1962,26.8,62.8,48.5,127.1,371.6,148.2,877.2,385.5,391.0,439.0,54.7,122.2,3054.6,89.6,547.2,1801.9,616.0,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1963,55.3,25.1,61.5,127.3,124.2,361.8,592.9,376.3,269.0,333.4,119.5,94.0,2540.4,80.4,313.1,1600.0,547.0,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1964,0.0,1.7,54.5,88.4,131.8,230.5,769.4,700.5,404.0,348.1,182.4,20.6,2931.9,1.7,274.7,2104.5,551.1,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1965,11.3,1.6,50.7,138.8,166.0,277.0,258.7,126.7,125.8,207.9,141.6,205.3,1711.4,12.9,355.5,788.2,554.9,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1966,3.4,11.3,92.6,324.2,79.9,403.9,426.0,140.3,223.4,280.7,337.7,94.0,2417.5,14.6,496.8,1193.7,712.4,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1967,13.3,0.7,39.3,97.2,151.3,325.5,450.6,354.0,79.6,157.0,74.7,14.2,1757.5,14.1,287.8,1209.7,246.0,971,,IDUKKI,
Kerala,Idukki,IMD110-P970,1968,1.7,54.4,102.5,111.1,67.6,556.1,867.2,289.3,289.5,227.4,125.7,69.2,2761.8,56.1,281.3,2002.1,422.3,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1969,7.6,5.4,47.3,130.1,137.0,408.4,789.5,310.1,167.8,245.5,150.3,67.9,2466.9,12.9,314.4,1675.9,463.7,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1970,29.4,35.4,17.8,179.7,205.5,415.4,373.5,478.4,165.2,413.4,139.8,16.7,2470.2,64.8,403.0,1432.5,569.9,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1971,57.7,32.0,36.2,128.8,208.0,652.2,455.7,416.6,449.4,298.4,67.5,124.0,2926.3,89.7,373.0,1973.8,489.8,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1972,1.4,7.6,2.8,100.5,401.0,287.4,687.6,327.4,224.5,255.9,200.1,120.4,2616.5,8.9,504.3,1526.8,576.4,972,,IDUKKI,
Kerala,Idukki,IMD110-P970,1973,0.0,2.4,32.7,,,546.6,633.2,496.5,107.6,198.5,63.2,137.1,,2.4,,1783.8,398.9,972,missing_months,IDUKKI,
Kerala,Idukki,IMD110-P970,1974,3.4,2.3,6.0,67.0,163.7,248.2,897.5,662.3,358.2,182.9,130.6,6.3,2728.4,5.6,236.7,2166.2,319.9,972,,IDUKKI,
