state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Punjab,Barnala,IMD110-P1455,1977,10.3,0.0,0.0,71.3,37.7,16.0,166.5,163.9,96.2,3.7,0.0,27.3,592.9,10.3,109.0,442.6,31.0,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1978,0.0,28.8,28.5,5.7,1.2,95.8,218.6,176.5,111.0,0.0,3.5,0.0,669.6,28.8,35.4,601.9,3.5,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1979,20.8,110.0,9.6,7.0,5.6,12.0,148.1,32.9,48.0,0.0,7.2,3.2,404.5,130.8,22.2,241.1,10.5,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1980,23.0,6.4,18.4,0.4,0.0,5.0,197.2,189.5,58.1,7.0,0.7,17.4,523.0,29.4,18.8,449.7,25.1,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1981,18.2,8.3,26.6,0.0,2.1,5.1,142.9,12.7,13.8,0.0,87.6,0.0,317.2,26.5,28.7,174.5,87.6,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1982,10.6,17.6,65.1,20.4,68.3,3.9,16.6,115.2,0.0,0.0,2.5,12.3,332.5,28.2,153.7,135.7,14.8,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1983,49.1,21.1,13.6,139.3,6.8,18.6,173.4,283.5,5.0,0.7,0.0,0.0,711.2,70.3,159.6,480.6,0.7,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1984,0.0,52.4,12.1,0.7,0.7,19.7,254.4,291.5,124.5,0.0,0.0,0.0,756.0,52.4,13.5,690.1,0.0,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1985,0.0,0.0,0.0,8.4,0.5,70.7,196.7,252.1,120.1,0.0,0.0,140.7,789.3,0.0,8.9,639.7,140.7,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1986,0.0,33.8,1.7,0.0,27.6,46.9,153.4,122.3,49.3,9.9,0.0,0.0,444.7,33.8,29.3,371.8,9.9,1455,,BARNALA,
Punjab,Barnala,IMD110-P1455,1987,3.5,11.7,11.9,8.6,52.5,100.2,31.0,28.9,0.0,26.8,0.0,0.0,274.9,15.2,73.0,160.1,26.8,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1988,0.0,21.0,14.1,0.0,0.0,33.5,113.0,307.8,309.1,0.0,0.0,7.7,806.1,21.0,14.1,763.4,7.7,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1989,30.2,0.0,0.6,0.6,0.0,26.1,165.0,143.6,0.0,0.0,7.7,23.0,396.8,30.2,1.2,334.7,30.7,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1990,0.0,31.6,27.7,0.0,25.6,51.0,285.9,187.8,146.0,0.0,11.0,22.3,788.8,31.6,53.2,670.6,33.3,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1991,,81.8,14.3,106.5,2.5,10.2,66.3,109.6,0.0,0.0,0.0,14.0,,,123.3,186.1,14.0,1456,missing_months,BARNALA,
Punjab,Barnala,IMD110-P1455,1992,11.5,22.1,0.0,0.0,0.0,4.6,111.9,31.8,42.8,7.6,0.0,0.0,232.3,33.6,0.0,191.1,7.6,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,1993,0.0,2.8,5.6,0.0,32.2,25.9,187.8,0.0,76.4,0.0,0.0,0.0,330.6,2.8,37.8,290.1,0.0,1456,,BARNALA,
